Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_gene_rcount.gr	Pig190723_PCLS_200304_2_gene_rcount.gr	Pig190723_PCLS_200304_3_gene_rcount.gr	Pig190723_PCLS_200304_4_gene_rcount.gr
ENSSSCG00000018152	64.44	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000039262	36.63	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035569	46.6	snRNA	---	U2	10.0	10.0	2.0	13.0
ENSSSCG00000018891	54.5	snoRNA	---	SNORA74	39.0	33.0	31.0	20.0
ENSSSCG00000018512	52.42	snoRNA	---	SNORD22	0.0	0.0	0.0	0.0
ENSSSCG00000049855	48.57	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019537	41.38	snRNA	---	U2	0.0	2.0	0.0	2.0
ENSSSCG00000038686	35.83	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020087	54.84	vaultRNA	---	Vault	0.0	0.0	0.0	0.0
ENSSSCG00000036600	46.6	snRNA	---	U2	0.0	0.0	3.0	1.0
ENSSSCG00000035323	41.27	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044006	38.86	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019109	47.76	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040316	46.6	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000038154	57.06	snoRNA	---	SNORA73	0.0	0.0	0.0	0.0
ENSSSCG00000018128	40.74	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038002	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020165	40	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035117	47.12	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019358	45.59	snoRNA	---	---	38.0	44.0	20.0	26.0
ENSSSCG00000042081	41.82	snRNA	---	U2	6.0	0.0	2.0	1.0
ENSSSCG00000031658	45.03	snRNA	---	U2	0.0	5.0	0.0	0.0
ENSSSCG00000020412	38.46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018727	32.86	snoRNA	---	SNORD73	105.0	97.0	92.0	93.0
ENSSSCG00000038319	35.51	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032126	47.12	snRNA	---	U2	0.0	4.0	0.0	0.0
ENSSSCG00000029098	39.47	snRNA	---	U5	0.0	0.0	0.0	0.0
ENSSSCG00000019462	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037923	47.12	snRNA	---	U2	2.0	2.0	0.0	10.0
ENSSSCG00000040052	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000027271	51.51	misc_RNA	---	Metazoa_SRP	22.0	6.0	11.0	16.0
ENSSSCG00000018533	30.14	snoRNA	---	SNORD73	8.0	10.0	4.0	17.0
ENSSSCG00000045029	36.36	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000039281	55.94	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040819	45.03	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000038881	49.25	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035796	46.6	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019720	33.01	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000028370	39.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032118	44.23	snRNA	---	U6	0.0	4.0	0.0	0.0
ENSSSCG00000019991	46.6	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032737	46.6	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019308	37.14	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037289	35.51	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033468	33.64	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000030374	50.36	snoRNA	---	SNORA21	34.0	52.0	44.0	68.0
ENSSSCG00000046354	32.56	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042408	40.2	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037470	59.26	snoRNA	---	SNORA70	65.0	32.0	72.0	69.0
ENSSSCG00000018831	48.08	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034850	39.22	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019588	61.49	snRNA	---	U1	3.0	0.0	5.0	1.0
ENSSSCG00000038846	45.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019755	36.71	snoRNA	---	---	362.0	319.0	244.0	228.0
ENSSSCG00000019368	45.28	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037346	34.35	scaRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018229	57.69	snoRNA	---	---	28.0	32.0	31.0	31.0
ENSSSCG00000040008	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040158	38.71	snoRNA	---	---	88.0	81.0	50.0	78.0
ENSSSCG00000021811	57.09	protein_coding	100620986	GDPD3	1463.0	853.0	1844.0	1360.0
ENSSSCG00000018672	40.17	snRNA	---	U5	0.0	0.0	0.0	0.0
ENSSSCG00000018412	46.51	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018333	26.83	snoRNA	---	SNORD79	138.0	92.0	55.0	80.0
ENSSSCG00000019584	43.65	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034052	42.86	snRNA	---	U6	0.0	2.0	0.0	0.0
ENSSSCG00000035305	45.3	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019644	36.84	snoRNA	---	---	345.0	227.0	191.0	186.0
ENSSSCG00000019094	39.66	snRNA	---	U5	0.0	1.0	0.0	4.0
ENSSSCG00000032218	49.23	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018270	38.46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019069	36.92	snoRNA	---	---	153.0	203.0	124.0	150.0
ENSSSCG00000038784	58.65	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000035187	40	snoRNA	---	SNORD98	0.0	4.0	4.0	10.0
ENSSSCG00000019315	40.38	snRNA	---	U6	0.0	0.0	0.0	1.0
ENSSSCG00000019814	56.3	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033409	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032463	39	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040996	37.01	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000020125	50.38	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000025106	48.06	protein_coding	100737616	THNSL2	59.0	56.0	84.0	50.0
ENSSSCG00000038704	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000031995	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000050395	28.3	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018874	37.23	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019527	56.39	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018477	50.47	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040682	59.01	protein_coding	445013	MAPK3	2668.0	1791.0	3282.0	2525.0
ENSSSCG00000033275	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020522	52.38	snoRNA	---	---	10.0	2.0	3.0	3.0
ENSSSCG00000034824	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020260	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038736	33.64	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020254	46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018322	46.51	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020211	43.69	snRNA	---	U6	83.0	86.0	44.0	52.0
ENSSSCG00000020210	34.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019770	37.74	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019333	33.96	snRNA	---	U6	0.0	1.0	0.0	0.0
ENSSSCG00000019512	41.75	snRNA	---	U6	14.0	11.0	5.0	1.0
ENSSSCG00000023432	54.07	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000047221	29.25	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000034420	44.86	snRNA	---	U6	20.0	14.0	5.0	0.0
ENSSSCG00000026494	33.64	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000036252	48.17	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000020436	39.05	snRNA	---	U6	3.0	3.0	2.0	1.0
ENSSSCG00000037172	35.51	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000034064	56.39	snoRNA	---	SNORA71	71.0	83.0	109.0	102.0
ENSSSCG00000018685	48.87	snoRNA	---	SNORA68	53.0	34.0	43.0	46.0
ENSSSCG00000041193	38.1	snoRNA	---	U3	0.0	0.0	0.0	0.0
ENSSSCG00000019278	35.79	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019911	45.99	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000021771	50.93	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000037739	55.64	snoRNA	---	SNORA71	1.0	3.0	6.0	5.0
ENSSSCG00000020384	46.28	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018651	43.06	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018194	38.68	snRNA	---	U6	6.0	1.0	7.0	2.0
ENSSSCG00000025722	54.2	snoRNA	---	SNORA71	337.0	261.0	448.0	393.0
ENSSSCG00000020458	33.85	scaRNA	---	---	0.0	1.0	0.0	0.0
ENSSSCG00000021542	52.24	snoRNA	---	SNORA71	2.0	5.0	9.0	9.0
ENSSSCG00000020146	54.89	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000034337	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019678	39.05	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037249	47.66	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037315	36.54	snRNA	---	U6	0.0	0.0	0.0	1.0
ENSSSCG00000028689	57.25	snoRNA	---	SNORA71	22.0	8.0	15.0	13.0
ENSSSCG00000036393	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020379	41.67	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000031153	43.93	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020017	37.5	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035880	44.86	snRNA	---	U6	6.0	2.0	0.0	3.0
ENSSSCG00000036809	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038055	64.39	protein_coding	100621483	CORO1A	1095.0	642.0	1101.0	1202.0
ENSSSCG00000018580	52.31	snoRNA	---	SNORA65	60.0	50.0	55.0	46.0
ENSSSCG00000032948	64.62	snoRNA	---	---	0.0	0.0	0.0	1.0
ENSSSCG00000038463	40.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019619	53.9	snoRNA	---	SNORD10	71.0	50.0	84.0	84.0
ENSSSCG00000020000	44.66	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035241	64.62	snoRNA	---	---	1.0	0.0	0.0	2.0
ENSSSCG00000028645	40.38	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018563	54.07	snoRNA	---	SNORA48	76.0	68.0	57.0	50.0
ENSSSCG00000047007	43.68	snRNA	---	U2	2.0	6.0	0.0	1.0
ENSSSCG00000033596	48.6	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038669	39.42	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020152	48.99	snoRNA	---	---	154.0	142.0	134.0	148.0
ENSSSCG00000019510	48.64	snoRNA	---	U3	0.0	0.0	1.0	0.0
ENSSSCG00000040143	52.21	snoRNA	---	SNORA58B	25.0	21.0	26.0	20.0
ENSSSCG00000039016	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000029854	68.84	scaRNA	---	---	0.0	0.0	4.0	0.0
ENSSSCG00000031753	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020404	43.82	snRNA	---	U5	0.0	0.0	0.0	1.0
ENSSSCG00000019715	56.3	snoRNA	---	SNORD94	19.0	27.0	15.0	12.0
ENSSSCG00000023729	47.79	snoRNA	---	U8	20.0	10.0	2.0	11.0
ENSSSCG00000040192	41.12	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000036414	46.3	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033970	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033744	60.24	protein_coding	---	---	764.0	503.0	1053.0	846.0
ENSSSCG00000018964	59.15	snoRNA	---	---	5.0	10.0	8.0	10.0
ENSSSCG00000018819	39.06	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034995	63.33	misc_RNA	102723301	Metazoa_SRP	0.0	0.0	2.0	0.0
ENSSSCG00000049792	33.33	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000039032	45.79	snRNA	---	U6	0.0	0.0	1.0	0.0
ENSSSCG00000038640	43.93	snRNA	---	U6	12.0	20.0	5.0	6.0
ENSSSCG00000037316	48.11	snRNA	---	U6	4.0	2.0	10.0	0.0
ENSSSCG00000019379	44.59	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000018842	45.93	snoRNA	---	SNORA72	0.0	0.0	0.0	0.0
ENSSSCG00000045662	31.65	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000035339	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019975	39.81	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000031120	53.78	rRNA	---	5S_rRNA	0.0	0.0	0.0	0.0
ENSSSCG00000020462	48.55	scaRNA	---	SCARNA13	82.0	45.0	84.0	47.0
ENSSSCG00000043597	46.6	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040370	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000036558	42.45	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000024077	49.25	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044594	46.81	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000035561	59.67	protein_coding	100621669	---	95.0	65.0	103.0	119.0
ENSSSCG00000036164	32.35	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018929	32.71	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000022210	45.28	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035280	41.12	snRNA	---	U6	0.0	0.0	2.0	6.0
ENSSSCG00000020547	33.33	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035517	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040045	46.73	snRNA	---	U6	6.0	0.0	3.0	2.0
ENSSSCG00000008215	43.9	protein_coding	100294702	SMYD1	0.0	0.0	0.0	0.0
ENSSSCG00000034392	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000025391	44.55	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040455	38.46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033066	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035469	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018665	35.14	snoRNA	---	SNORD90	0.0	0.0	2.0	1.0
ENSSSCG00000032524	40.57	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019687	45.11	snoRNA	---	SNORA41	155.0	123.0	112.0	106.0
ENSSSCG00000029412	46.99	snoRNA	---	---	19.0	22.0	18.0	22.0
ENSSSCG00000040898	37.97	snoRNA	---	SNORD51	115.0	90.0	102.0	87.0
ENSSSCG00000018749	52.21	snoRNA	---	SNORD22	0.0	0.0	0.0	0.0
ENSSSCG00000019654	34	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019159	31.76	snoRNA	---	SNORD19B	63.0	42.0	34.0	34.0
ENSSSCG00000020375	52.42	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018540	44.16	snoRNA	---	SNORD19	78.0	77.0	76.0	102.0
ENSSSCG00000038450	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000029220	39.05	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018612	41.56	snoRNA	---	SNORD69	57.0	64.0	77.0	66.0
ENSSSCG00000026919	62.35	snoRNA	---	SCARNA12	16.0	9.0	10.0	24.0
ENSSSCG00000029540	54.67	misc_RNA	---	Metazoa_SRP	0.0	0.0	0.0	0.0
ENSSSCG00000018249	44.55	Y_RNA	---	Y_RNA	0.0	0.0	0.0	0.0
ENSSSCG00000018648	36.15	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020581	52.34	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000040520	48.33	snoRNA	---	SCARNA10	19.0	30.0	24.0	20.0
ENSSSCG00000019781	51.54	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051347	34.78	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019423	35.04	snRNA	---	U4	0.0	2.0	0.0	0.0
ENSSSCG00000020372	52.14	scaRNA	---	SCARNA11	5.0	5.0	6.0	1.0
ENSSSCG00000019000	39.81	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000039014	40.74	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037763	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000039278	56.71	snRNA	---	U1	0.0	2.0	0.0	0.0
ENSSSCG00000008214	51.43	protein_coding	445535	FABP1	0.0	0.0	0.0	0.0
ENSSSCG00000049960	37.57	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000039213	42.62	snRNA	---	U7	2.0	5.0	1.0	0.0
ENSSSCG00000019080	39.6	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019320	49.53	snRNA	---	U6	2.0	2.0	3.0	0.0
ENSSSCG00000023841	60	vaultRNA	---	Vault	6.0	0.0	2.0	3.0
ENSSSCG00000032041	54.32	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000027560	45.71	snoRNA	---	SNORD82	20.0	20.0	6.0	13.0
ENSSSCG00000039726	55.49	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000050925	60	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018293	33.75	snoRNA	---	SNORD20	50.0	30.0	25.0	45.0
ENSSSCG00000034590	53.7	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000019086	48.18	snoRNA	---	---	10.0	0.0	1.0	7.0
ENSSSCG00000019707	47.37	snoRNA	---	SNORA75	181.0	98.0	136.0	153.0
ENSSSCG00000037026	56.71	snRNA	---	U1	0.0	2.0	0.0	2.0
ENSSSCG00000020337	41.35	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043924	35.24	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000023294	40.65	protein_coding	100515537	KRCC1	1423.0	1154.0	1268.0	1240.0
ENSSSCG00000020625	48.82	snoRNA	---	---	9.0	3.0	8.0	4.0
ENSSSCG00000020257	46.27	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000023147	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018590	36.89	snRNA	---	U6	0.0	0.0	4.0	0.0
ENSSSCG00000039532	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000049246	33.8	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000050038	40.25	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019244	41.28	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000008213	48.27	protein_coding	396636	CD8B	103.0	78.0	117.0	92.0
ENSSSCG00000045125	40.16	lncRNA	---	---	9.0	16.0	5.0	4.0
ENSSSCG00000002529	42.54	pseudogene	---	---	539.0	398.0	597.0	518.0
ENSSSCG00000045314	36.4	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020850	60.09	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050124	47.87	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043159	49.08	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036185	39.44	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051691	42.32	lncRNA	---	---	8.0	5.0	5.0	2.0
ENSSSCG00000018212	42.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000050858	38.21	lncRNA	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000049030	33.88	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000045806	60.12	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032853	53.48	IG_V_gene	---	---	1.0	1.0	0.0	0.0
ENSSSCG00000042402	40.85	lncRNA	---	---	20.0	8.0	10.0	3.0
ENSSSCG00000034330	42.57	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020083	44.23	snRNA	---	U6	2.0	0.0	0.0	0.0
ENSSSCG00000043080	49.83	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036670	49.53	protein_coding	100155311	---	0.0	0.0	0.0	0.0
ENSSSCG00000036670	49.53	protein_coding	110259195	---	0.0	0.0	0.0	0.0
ENSSSCG00000021557	58.66	protein_coding	396640	SULT1A3	282.0	174.0	401.0	334.0
ENSSSCG00000042172	41.34	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040368	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051281	54.46	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033088	36.89	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000041201	34.92	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045417	48.47	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050535	49.73	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043277	39.59	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049042	40.87	lncRNA	---	---	78.0	60.0	89.0	62.0
ENSSSCG00000043030	46.31	lncRNA	---	---	17.0	24.0	15.0	24.0
ENSSSCG00000008217	47.12	protein_coding	396627	CD8A	300.0	222.0	348.0	328.0
ENSSSCG00000021268	29.85	snoRNA	---	SNORD29	0.0	0.0	0.0	0.0
ENSSSCG00000048096	38.33	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040853	44.77	protein_coding	110259193	---	0.0	0.0	0.0	0.0
ENSSSCG00000020603	44.79	snRNA	---	U6	0.0	1.0	0.0	0.0
ENSSSCG00000047047	40.16	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047428	36.96	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036939	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051330	59.42	lncRNA	---	---	11.0	8.0	28.0	12.0
ENSSSCG00000042177	48.57	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045439	38.88	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044918	39.64	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051064	46.91	lncRNA	---	---	12.0	8.0	7.0	4.0
ENSSSCG00000049890	41.61	lncRNA	---	---	0.0	2.0	0.0	0.0
ENSSSCG00000043697	36.51	lncRNA	---	---	15.0	20.0	23.0	18.0
ENSSSCG00000047373	35.64	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000037677	35.02	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051546	50.72	protein_coding	---	---	73.0	53.0	103.0	74.0
ENSSSCG00000019944	39.01	snoRNA	---	SNORD97	29.0	18.0	8.0	13.0
ENSSSCG00000044385	48.8	lncRNA	---	---	4.0	2.0	2.0	5.0
ENSSSCG00000051745	52.66	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049772	44.2	lncRNA	---	---	3.0	5.0	13.0	0.0
ENSSSCG00000041824	45.46	lncRNA	---	---	56.0	25.0	41.0	44.0
ENSSSCG00000045440	44.62	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042178	43.65	lncRNA	---	---	0.0	4.0	0.0	6.0
ENSSSCG00000046677	35.01	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045492	36.98	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033494	34.33	snoRNA	---	SNORD27	0.0	0.0	0.0	0.0
ENSSSCG00000046347	36.77	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048213	38.5	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040537	36.45	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000049194	43.07	lncRNA	---	---	11.0	11.0	7.0	12.0
ENSSSCG00000048517	50.61	lncRNA	---	---	11.0	9.0	5.0	18.0
ENSSSCG00000022778	49.47	protein_coding	100627492	SGF29	1124.0	922.0	1489.0	1757.0
ENSSSCG00000051454	32.28	lncRNA	---	---	119.0	114.0	74.0	84.0
ENSSSCG00000037328	41.12	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000045009	36.35	lncRNA	---	---	0.0	0.0	0.0	1.0
ENSSSCG00000027583	42.27	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000039713	66.26	protein_coding	100739812	---	141.0	61.0	126.0	157.0
ENSSSCG00000043775	48.25	lncRNA	---	---	0.0	2.0	0.0	2.0
ENSSSCG00000049784	41.98	lncRNA	---	---	11.0	0.0	0.0	12.0
ENSSSCG00000045159	36.54	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045553	49.04	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044067	42.73	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000046426	37.2	lncRNA	---	---	0.0	4.0	0.0	2.0
ENSSSCG00000049645	36.19	processed_pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048747	39.81	lncRNA	---	---	0.0	2.0	0.0	0.0
ENSSSCG00000041715	54.8	lncRNA	---	---	118.0	94.0	107.0	90.0
ENSSSCG00000043823	50.72	lncRNA	---	---	0.0	0.0	0.0	3.0
