Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_S9.tsv	Pig190723_PCLS_200304_2_S10.tsv	Pig190723_PCLS_200304_3_S11.tsv	Pig190723_PCLS_200304_4_S12.tsv
ENSSSCG00000038352	36.89	snRNA	---	U6	0.0	0.0	0.0	0.742352
ENSSSCG00000019003	39.42	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018620	54.96	snoRNA	---	---	25.462826	34.864151	34.318295	51.260914
ENSSSCG00000040668	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000021532	36.89	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038609	58.52	snoRNA	---	SNORA17B	4.320964	2.920221	5.335131	3.684844
ENSSSCG00000019602	39.44	snoRNA	---	SNORD63	3.597181	1.57122	5.315278	1.444357
ENSSSCG00000018152	64.44	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000039262	36.63	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035569	46.6	snRNA	---	U2	1.652276	2.148175	0.327905	2.854086
ENSSSCG00000018891	54.5	snoRNA	---	SNORA74	6.882679	8.295842	6.676497	6.018024
ENSSSCG00000018512	52.42	snoRNA	---	SNORD22	0.0	0.0	0.0	0.0
ENSSSCG00000049855	48.57	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019537	41.38	snRNA	---	U2	0.0	0.703225	0.0	0.660265
ENSSSCG00000038686	35.83	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020087	54.84	vaultRNA	---	Vault	0.0	0.0	0.0	0.0
ENSSSCG00000036600	46.6	snRNA	---	U2	0.0	0.0	0.80715	0.348519
ENSSSCG00000035323	41.27	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044006	38.86	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019109	47.76	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040316	46.6	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000038154	57.06	snoRNA	---	SNORA73	0.0	0.0	0.0	0.0
ENSSSCG00000018128	40.74	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038002	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020165	40	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035117	47.12	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019358	45.59	snoRNA	---	---	11.642093	18.073732	5.142398	9.795893
ENSSSCG00000042081	41.82	snRNA	---	U2	2.398977	0.0	0.15329	0.572445
ENSSSCG00000031658	45.03	snRNA	---	U2	0.0	0.314378	0.0	0.0
ENSSSCG00000020412	38.46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018727	32.86	snoRNA	---	SNORD73	41.953033	49.633247	42.521736	40.36433
ENSSSCG00000038319	35.51	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032126	47.12	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000029098	39.47	snRNA	---	U5	0.0	0.0	0.0	0.0
ENSSSCG00000019462	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037923	47.12	snRNA	---	U2	0.549412	0.50982	0.0	2.877635
ENSSSCG00000040052	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000027271	51.51	misc_RNA	---	Metazoa_SRP	3.690265	1.195182	1.793873	2.415863
ENSSSCG00000018533	30.14	snoRNA	---	SNORD73	2.674178	4.118297	1.176921	8.305483
ENSSSCG00000045029	36.36	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000039281	55.94	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040819	45.03	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000038881	49.25	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035796	46.6	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019720	33.01	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000028370	39.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032118	44.23	snRNA	---	U6	0.0	1.199925	0.0	0.0
ENSSSCG00000019991	46.6	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032737	46.6	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019308	37.14	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037289	35.51	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033468	33.64	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000030374	50.36	snoRNA	---	SNORA21	9.298634	17.914204	12.366545	24.524372
ENSSSCG00000046354	32.56	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042408	40.2	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037470	59.26	snoRNA	---	SNORA70	18.318373	11.21869	22.86315	22.895348
ENSSSCG00000018831	48.08	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034850	39.22	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019588	61.49	snRNA	---	U1	1.016021	0.0	1.12213	0.424635
ENSSSCG00000038846	45.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019755	36.71	snoRNA	---	---	134.724228	155.676971	99.457268	102.905159
ENSSSCG00000019368	45.28	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037346	34.35	scaRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018229	57.69	snoRNA	---	---	10.654026	16.544416	11.735369	14.162229
ENSSSCG00000040008	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040158	38.71	snoRNA	---	---	39.164963	46.553093	24.981989	42.975521
ENSSSCG00000021811	57.09	protein_coding	100620986	GDPD3	12.755522	6.34694	18.110743	16.276255
ENSSSCG00000018672	40.17	snRNA	---	U5	0.0	0.0	0.0	0.0
ENSSSCG00000018412	46.51	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018333	26.83	snoRNA	---	SNORD79	46.474831	42.300671	22.404158	34.194069
ENSSSCG00000019584	43.65	snRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034052	42.86	snRNA	---	U6	0.0	1.475232	0.0	0.0
ENSSSCG00000035305	45.3	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019644	36.84	snoRNA	---	---	156.320221	119.132225	91.567566	94.820229
ENSSSCG00000019094	39.66	snRNA	---	U5	0.0	0.619396	0.0	2.062773
ENSSSCG00000032218	49.23	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018270	38.46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019069	36.92	snoRNA	---	---	73.586975	126.042992	56.947418	81.029167
ENSSSCG00000038784	58.65	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000035187	40	snoRNA	---	SNORD98	0.0	1.847157	2.186484	6.753584
ENSSSCG00000019315	40.38	snRNA	---	U6	0.0	0.0	0.0	0.622769
ENSSSCG00000019814	56.3	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033409	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000032463	39	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040996	37.01	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000020125	50.38	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000025106	48.06	protein_coding	100737616	THNSL2	1.947094	1.477571	2.841196	1.552583
ENSSSCG00000038704	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000031995	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000050395	28.3	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018874	37.23	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019527	56.39	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018477	50.47	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040682	59.01	protein_coding	445013	MAPK3	47.839767	51.780373	58.208153	54.854599
ENSSSCG00000033275	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020522	52.38	snoRNA	---	---	2.939432	0.255106	0.943143	0.935252
ENSSSCG00000034824	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020260	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038736	33.64	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020254	46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018322	46.51	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020211	43.69	snRNA	---	U6	28.069786	34.649189	15.326139	19.449606
ENSSSCG00000020210	34.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019770	37.74	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019333	33.96	snRNA	---	U6	0.0	0.508373	0.0	0.0
ENSSSCG00000019512	41.75	snRNA	---	U6	5.064098	4.846298	1.816374	0.585147
ENSSSCG00000023432	54.07	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000047221	29.25	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000034420	44.86	snRNA	---	U6	6.396354	5.681207	1.478322	0.0
ENSSSCG00000026494	33.64	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000036252	48.17	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000020436	39.05	snRNA	---	U6	0.749555	1.179493	0.910005	0.077104
ENSSSCG00000037172	35.51	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000034064	56.39	snoRNA	---	SNORA71	19.365438	30.409025	33.144173	35.407303
ENSSSCG00000018685	48.87	snoRNA	---	SNORA68	14.538583	12.261704	12.195124	13.858562
ENSSSCG00000041193	38.1	snoRNA	---	U3	0.0	0.0	0.0	0.0
ENSSSCG00000019278	35.79	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000019911	45.99	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000021771	50.93	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000037739	55.64	snoRNA	---	SNORA71	0.290076	0.80323	1.569669	1.460932
ENSSSCG00000020384	46.28	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018651	43.06	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000018194	38.68	snRNA	---	U6	2.809792	0.561886	3.469334	0.77226
ENSSSCG00000025722	54.2	snoRNA	---	SNORA71	110.356575	100.695412	149.838348	154.380157
ENSSSCG00000020458	33.85	scaRNA	---	---	0.0	0.167262	0.0	0.0
ENSSSCG00000021542	52.24	snoRNA	---	SNORA71	0.266989	0.468876	0.328916	0.376219
ENSSSCG00000020146	54.89	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000034337	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019678	39.05	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037249	47.66	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037315	36.54	snRNA	---	U6	0.0	0.0	0.0	0.588171
ENSSSCG00000028689	57.25	snoRNA	---	SNORA71	5.359974	1.753672	4.266035	5.03339
ENSSSCG00000036393	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020379	41.67	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000031153	43.93	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020017	37.5	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035880	44.86	snRNA	---	U6	2.992657	1.13094	0.0	1.605748
ENSSSCG00000036809	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038055	64.39	protein_coding	100621483	CORO1A	28.695669	19.977665	30.952488	37.637928
ENSSSCG00000018580	52.31	snoRNA	---	SNORA65	17.764624	19.940567	17.924231	14.780385
ENSSSCG00000032948	64.62	snoRNA	---	---	0.0	0.0	0.0	0.131474
ENSSSCG00000038463	40.62	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019619	53.9	snoRNA	---	SNORD10	44.456142	28.420437	55.762238	56.860111
ENSSSCG00000020000	44.66	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035241	64.62	snoRNA	---	---	0.100901	0.0	0.0	0.858037
ENSSSCG00000028645	40.38	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018563	54.07	snoRNA	---	SNORA48	27.634739	29.363276	19.472933	19.430393
ENSSSCG00000047007	43.68	snRNA	---	U2	0.674042	2.857919	0.0	0.754799
ENSSSCG00000033596	48.6	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000038669	39.42	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020152	48.99	snoRNA	---	---	42.717682	46.971546	32.829185	45.02002
ENSSSCG00000019510	48.64	snoRNA	---	U3	0.0	0.0	0.062046	0.0
ENSSSCG00000040143	52.21	snoRNA	---	SNORA58B	7.443677	7.486695	6.949027	6.720207
ENSSSCG00000039016	44.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000029854	68.84	scaRNA	---	---	0.0	0.0	0.780261	0.0
ENSSSCG00000031753	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020404	43.82	snRNA	---	U5	0.0	0.0	0.0	0.060644
ENSSSCG00000019715	56.3	snoRNA	---	SNORD94	5.818441	8.081378	5.352975	4.297875
ENSSSCG00000023729	47.79	snoRNA	---	U8	0.607438	0.634271	0.529394	0.556174
ENSSSCG00000040192	41.12	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000036414	46.3	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033970	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033744	60.24	protein_coding	---	---	80.073669	67.009796	110.950851	100.023987
ENSSSCG00000018964	59.15	snoRNA	---	---	6.461126	12.724854	9.206631	12.481972
ENSSSCG00000018819	39.06	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034995	63.33	misc_RNA	102723301	Metazoa_SRP	0.0	0.0	0.0	0.0
ENSSSCG00000049792	33.33	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000039032	45.79	snRNA	---	U6	0.0	0.0	0.277654	0.0
ENSSSCG00000038640	43.93	snRNA	---	U6	4.680083	10.364005	1.67343	3.808398
ENSSSCG00000037316	48.11	snRNA	---	U6	1.463129	0.900801	2.923937	0.0
ENSSSCG00000019379	44.59	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000018842	45.93	snoRNA	---	SNORA72	0.0	0.0	0.0	0.0
ENSSSCG00000045662	31.65	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000035339	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019975	39.81	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000031120	53.78	rRNA	---	5S_rRNA	0.0	0.0	0.0	0.0
ENSSSCG00000020462	48.55	scaRNA	---	SCARNA13	14.503859	9.793061	13.920644	9.158515
ENSSSCG00000043597	46.6	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040370	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000036558	42.45	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000024077	49.25	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044594	46.81	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000035561	59.67	protein_coding	100621669	---	3.36075	2.734002	3.674682	5.153177
ENSSSCG00000036164	32.35	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018929	32.71	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000022210	45.28	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035280	41.12	snRNA	---	U6	0.0	0.0	0.840467	2.976099
ENSSSCG00000020547	33.33	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035517	42.06	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040045	46.73	snRNA	---	U6	2.740264	0.0	1.523346	1.185395
ENSSSCG00000008215	43.9	protein_coding	100294702	SMYD1	0.0	0.0	0.0	0.0
ENSSSCG00000034392	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000025391	44.55	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000040455	38.46	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000033066	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000035469	39.25	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018665	35.14	snoRNA	---	SNORD90	0.0	0.0	0.541698	0.615912
ENSSSCG00000032524	40.57	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019687	45.11	snoRNA	---	SNORA41	46.493298	43.594799	33.343399	35.373489
ENSSSCG00000029412	46.99	snoRNA	---	---	4.836207	5.641375	4.848391	5.648028
ENSSSCG00000040898	37.97	snoRNA	---	SNORD51	46.559757	47.808277	40.950256	36.83622
ENSSSCG00000018749	52.21	snoRNA	---	SNORD22	0.0	0.0	0.0	0.0
ENSSSCG00000019654	34	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019159	31.76	snoRNA	---	SNORD19B	28.240587	22.934175	13.98071	17.366707
ENSSSCG00000020375	52.42	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018540	44.16	snoRNA	---	SNORD19	37.818455	41.671055	31.930149	52.758331
ENSSSCG00000038450	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000029220	39.05	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018612	41.56	snoRNA	---	SNORD69	21.855339	29.724697	27.185467	32.734467
ENSSSCG00000026919	62.35	snoRNA	---	SCARNA12	2.723297	2.302315	1.804268	4.254367
ENSSSCG00000029540	54.67	misc_RNA	---	Metazoa_SRP	0.0	0.0	0.0	0.0
ENSSSCG00000018249	44.55	Y_RNA	---	Y_RNA	0.0	0.0	0.0	0.0
ENSSSCG00000018648	36.15	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020581	52.34	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000040520	48.33	snoRNA	---	SCARNA10	3.178915	6.502824	4.056337	3.784252
ENSSSCG00000019781	51.54	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051347	34.78	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019423	35.04	snRNA	---	U4	0.0	1.035104	0.0	0.0
ENSSSCG00000020372	52.14	scaRNA	---	SCARNA11	1.237447	1.931307	1.680452	0.475479
ENSSSCG00000019000	39.81	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000039014	40.74	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000037763	40.19	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000039278	56.71	snRNA	---	U1	0.0	0.582225	0.0	0.0
ENSSSCG00000008214	51.43	protein_coding	445535	FABP1	0.0	0.0	0.0	0.0
ENSSSCG00000049960	37.57	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000039213	42.62	snRNA	---	U7	0.392494	0.535098	0.164541	0.063796
ENSSSCG00000019080	39.6	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000019320	49.53	snRNA	---	U6	0.872558	0.459444	1.31323	0.0
ENSSSCG00000023841	60	vaultRNA	---	Vault	3.256968	0.0	1.217098	2.054773
ENSSSCG00000032041	54.32	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000027560	45.71	snoRNA	---	SNORD82	7.330207	9.967166	3.257668	8.854194
ENSSSCG00000039726	55.49	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000050925	60	snoRNA	---	SNORA70	0.0	0.0	0.0	0.0
ENSSSCG00000018293	33.75	snoRNA	---	SNORD20	22.279972	13.282803	9.324213	21.926659
ENSSSCG00000034590	53.7	snRNA	---	U1	0.0	0.0	0.0	0.0
ENSSSCG00000019086	48.18	snoRNA	---	---	2.534455	0.0	0.404404	2.245605
ENSSSCG00000019707	47.37	snoRNA	---	SNORA75	48.030693	37.382202	41.578125	51.315231
ENSSSCG00000037026	56.71	snRNA	---	U1	0.0	0.755164	0.0	0.724032
ENSSSCG00000020337	41.35	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043924	35.24	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000023294	40.65	protein_coding	100515537	KRCC1	41.572651	41.534855	38.632721	43.109993
ENSSSCG00000020625	48.82	snoRNA	---	---	1.998871	0.468976	2.927276	1.537035
ENSSSCG00000020257	46.27	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000023147	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000018590	36.89	snRNA	---	U6	0.0	0.0	1.925512	0.0
ENSSSCG00000039532	38.32	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000049246	33.8	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000050038	40.25	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000019244	41.28	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000008213	48.27	protein_coding	396636	CD8B	2.548143	2.873289	3.223613	3.170918
ENSSSCG00000045125	40.16	lncRNA	---	---	0.0	1.238449	0.0	0.0
ENSSSCG00000002529	42.54	pseudogene	---	---	4.93711	4.487792	5.734138	5.580034
ENSSSCG00000045314	36.4	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020850	60.09	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050124	47.87	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043159	49.08	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036185	39.44	snoRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051691	42.32	lncRNA	---	---	0.0	0.156628	0.207388	0.0
ENSSSCG00000018212	42.86	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000050858	38.21	lncRNA	---	---	0.029639	0.0	0.0	0.0
ENSSSCG00000049030	33.88	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000045806	60.12	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032853	53.48	IG_V_gene	---	---	0.214804	0.259724	0.0	0.0
ENSSSCG00000042402	40.85	lncRNA	---	---	0.251602	0.123471	0.126341	0.0
ENSSSCG00000034330	42.57	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000020083	44.23	snRNA	---	U6	0.252254	0.0	0.0	0.0
ENSSSCG00000043080	49.83	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036670	49.53	protein_coding	100155311	---	0.0	0.0	0.0	0.0
ENSSSCG00000036670	49.53	protein_coding	110259195	---	0.0	0.0	0.0	0.0
ENSSSCG00000021557	58.66	protein_coding	396640	SULT1A3	8.987457	7.478273	13.102334	11.877595
ENSSSCG00000042172	41.34	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040368	45.79	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051281	54.46	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033088	36.89	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000041201	34.92	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045417	48.47	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000050535	49.73	lncRNA	---	---	0.048245	0.0	0.0	0.0
ENSSSCG00000043277	39.59	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049042	40.87	lncRNA	---	---	1.281508	1.491358	1.703613	1.329993
ENSSSCG00000043030	46.31	lncRNA	---	---	0.215694	0.399388	0.199281	0.34404
ENSSSCG00000008217	47.12	protein_coding	396627	CD8A	8.909721	8.809342	11.212276	12.142814
ENSSSCG00000021268	29.85	snoRNA	---	SNORD29	0.0	0.0	0.0	0.0
ENSSSCG00000048096	38.33	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040853	44.77	protein_coding	110259193	---	0.0	0.0	0.0	0.0
ENSSSCG00000020603	44.79	snRNA	---	U6	0.0	0.344675	0.0	0.0
ENSSSCG00000047047	40.16	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047428	36.96	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036939	42.99	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000051330	59.42	lncRNA	---	---	0.177458	0.136344	0.404024	0.0
ENSSSCG00000042177	48.57	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045439	38.88	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000044918	39.64	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051064	46.91	lncRNA	---	---	0.68719	0.559638	0.40479	0.162479
ENSSSCG00000049890	41.61	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043697	36.51	lncRNA	---	---	0.195353	0.0	0.135726	0.223038
ENSSSCG00000047373	35.64	snRNA	---	U2	0.0	0.0	0.0	0.0
ENSSSCG00000037677	35.02	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051546	50.72	protein_coding	---	---	0.0	0.0	0.144568	0.329304
ENSSSCG00000019944	39.01	snoRNA	---	SNORD97	9.199014	6.919488	2.96122	4.312761
ENSSSCG00000044385	48.8	lncRNA	---	---	0.061941	0.0	0.0	0.172321
ENSSSCG00000051745	52.66	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049772	44.2	lncRNA	---	---	0.0	0.079737	0.329674	0.0
ENSSSCG00000041824	45.46	lncRNA	---	---	1.674575	0.943831	1.266644	1.454751
ENSSSCG00000045440	44.62	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042178	43.65	lncRNA	---	---	0.0	0.128203	0.0	0.183385
ENSSSCG00000046677	35.01	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045492	36.98	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033494	34.33	snoRNA	---	SNORD27	0.0	0.0	0.0	0.0
ENSSSCG00000046347	36.77	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000048213	38.5	lncRNA	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040537	36.45	snRNA	---	U6	0.0	0.0	0.0	0.0
ENSSSCG00000049194	43.07	lncRNA	---	---	0.103462	0.218532	0.117259	0.225952
ENSSSCG00000048517	50.61	lncRNA	---	---	0.39048	0.0	0.0	0.236834
